6 	 27 	 -0.513 	 -0.182 	 -0.769 	  0.013 
6 	 28 	 -0.579 	 -0.126 	 -0.869 	  0.015 
6 	 29 	 -0.620 	 -0.064 	 -0.930 	  0.016 
6 	 30 	 -0.641 	 -0.000 	 -0.951 	  0.023 

7 	 0 	 -0.217 	  0.000 	 -0.995 	  0.008 
7 	 1 	 -0.210 	  0.022 	 -0.973 	  0.005 
7 	 2 	 -0.196 	  0.043 	 -0.909 	  0.005 
7 	 3 	 -0.173 	  0.061 	 -0.805 	  0.004 
7 	 4 	 -0.143 	  0.078 	 -0.665 	  0.004 
7 	 5 	 -0.107 	  0.091 	 -0.497 	  0.003 
7 	 6 	 -0.066 	  0.099 	 -0.307 	  0.002 
7 	 7 	 -0.022 	  0.104 	 -0.104 	  0.001 
7 	 8 	  0.022 	  0.104 	  0.104 	  0.001 
7 	 9 	  0.066 	  0.099 	  0.307 	  0.002 
7 	 10 	  0.107 	  0.091 	  0.497 	  0.003 
7 	 11 	  0.143 	  0.078 	  0.665 	  0.004 
7 	 12 	  0.173 	  0.061 	  0.805 	  0.004 
7 	 13 	  0.196 	  0.043 	  0.909 	  0.005 
7 	 14 	  0.210 	  0.022 	  0.973 	  0.005 
7 	 15 	  0.214 	  0.000 	  0.995 	  0.005 
7 	 16 	  0.210 	 -0.022 	  0.973 	  0.005 
7 	 17 	  0.196 	 -0.043 	  0.909 	  0.005 
7 	 18 	  0.173 	 -0.061 	  0.805 	  0.004 
7 	 19 	  0.143 	 -0.078 	  0.665 	  0.004 
7 	 20 	  0.107 	 -0.091 	  0.497 	  0.003 
7 	 21 	  0.066 	 -0.099 	  0.307 	  0.002 
7 	 22 	  0.022 	 -0.104 	  0.104 	  0.001 
7 	 23 	 -0.022 	 -0.104 	 -0.104 	  0.001 
7 	 24 	 -0.066 	 -0.099 	 -0.307 	  0.002 
7 	 25 	 -0.107 	 -0.091 	 -0.497 	  0.003 
7 	 26 	 -0.143 	 -0.078 	 -0.665 	  0.004 
7 	 27 	 -0.173 	 -0.061 	 -0.805 	  0.004 
7 	 28 	 -0.196 	 -0.043 	 -0.909 	  0.005 
7 	 29 	 -0.210 	 -0.022 	 -0.973 	  0.005 
7 	 30 	 -0.217 	 -0.000 	 -0.995 	  0.008 

8 	 0 	  0.217 	 -0.000 	 -0.995 	  0.008 
8 	 1 	  0.210 	 -0.022 	 -0.973 	  0.005 
8 	 2 	  0.196 	 -0.043 	 -0.909 	  0.005 
8 	 3 	  0.173 	 -0.061 	 -0.805 	  0.004 
8 	 4 	  0.143 	 -0.078 	 -0.665 	  0.004 
8 	 5 	  0.107 	 -0.091 	 -0.497 	  0.003 
8 	 6 	  0.066 	 -0.099 	 -0.307 	  0.002 
8 	 7 	  0.022 	 -0.104 	 -0.104 	  0.001 
8 	 8 	 -0.022 	 -0.104 	  0.104 	  0.001 
8 	 9 	 -0.066 	 -0.099 	  0.307 	  0.002 
8 	 10 	 -0.107 	 -0.091 	  0.497 	  0.003 
8 	 11 	 -0.143 	 -0.078 	  0.665 	  0.004 
8 	 12 	 -0.173 	 -0.061 	  0.805 	  0.004 
8 	 13 	 -0.196 	 -0.043 	  0.909 	  0.005 
8 	 14 	 -0.210 	 -0.022 	  0.973 	  0.005 
8 	 15 	 -0.214 	 -0.000 	  0.995 	  0.005 
8 	 16 	 -0.210 	  0.022 	  0.973 	  0.005 
8 	 17 	 -0.196 	  0.043 	  0.909 	  0.005 
8 	 18 	 -0.173 	  0.061 	  0.805 	  0.004 
8 	 19 	 -0.143 	  0.078 	  0.665 	  0.004 
8 	 20 	 -0.107 	  0.091 	  0.497 	  0.003 
8 	 21 	 -0.066 	  0.099 	  0.307 	  0.002 
8 	 22 	 -0.022 	  0.104 	  0.104 	  0.001 
8 	 23 	  0.022 	  0.104 	 -0.104 	  0.001 
8 	 24 	  0.066 	  0.099 	 -0.307 	  0.002 
8 	 25 	  0.107 	  0.091 	 -0.497 	  0.003 
8 	 26 	  0.143 	  0.078 	 -0.665 	  0.004 
8 	 27 	  0.173 	  0.061 	 -0.805 	  0.004 
8 	 28 	  0.196 	  0.043 	 -0.909 	  0.005 
8 	 29 	  0.210 	  0.022 	 -0.973 	  0.005 
8 	 30 	  0.217 	  0.000 	 -0.995 	  0.008 

9 	 0 	  0.641 	 -0.000 	 -0.951 	  0.023 
9 	 1 	  0.620 	 -0.064 	 -0.930 	  0.016 
9 	 2 	  0.579 	 -0.126 	 -0.869 	  0.015 
9 	 3 	  0.513 	 -0.182 	 -0.769 	  0.013 
9 	 4 	  0.424 	 -0.230 	 -0.636 	  0.011 
9 	 5 	  0.317 	 -0.268 	 -0.476 	  0.008 
9 	 6 	  0.196 	 -0.294 	 -0.294 	  0.005 
9 	 7 	  0.066 	 -0.307 	 -0.099 	  0.002 
9 	 8 	 -0.066 	 -0.307 	  0.099 	  0.002 
9 	 9 	 -0.196 	 -0.294 	  0.294 	  0.005 
9 	 10 	 -0.317 	 -0.268 	  0.476 	  0.008 
9 	 11 	 -0.424 	 -0.230 	  0.636 	  0.011 
9 	 12 	 -0.513 	 -0.182 	  0.769 	  0.013 
9 	 13 	 -0.579 	 -0.126 	  0.869 	  0.015 
9 	 14 	 -0.620 	 -0.064 	  0.930 	  0.016 
9 	 15 	 -0.634 	 -0.000 	  0.951 	  0.016 
9 	 16 	 -0.620 	  0.064 	  0.930 	  0.016 
9 	 17 	 -0.579 	  0.126 	  0.869 	  0.015 
9 	 18 	 -0.513 	  0.182 	  0.769 	  0.013 
9 	 19 	 -0.424 	  0.230 	  0.636 	  0.011 
9 	 20 	 -0.317 	  0.268 	  0.476 	  0.008 
9 	 21 	 -0.196 	  0.294 	  0.294 	  0.005 
9 	 22 	 -0.066 	  0.307 	  0.099 	  0.002 
9 	 23 	  0.066 	  0.307 	 -0.099 	  0.002 
9 	 24 	  0.196 	  0.294 	 -0.294 	  0.005 
9 	 25 	  0.317 	  0.268 	 -0.476 	  0.008 
9 	 26 	  0.424 	  0.230 	 -0.636 	  0.011 
9 	 27 	  0.513 	  0.182 	 -0.769 	  0.013 
9 	 28 	  0.579 	  0.126 	 -0.869 	  0.015 
9 	 29 	  0.620 	  0.064 	 -0.930 	  0.016 
9 	 30 	  0.641 	  0.000 	 -0.951 	  0.023 

