2.890000	-0.779653
2.900000	-0.578645
2.910000	-0.587785
2.920000	-0.594605
2.930000	-0.386648
2.940000	-0.520885
2.950000	-0.309346
2.960000	-0.309017
2.970000	-0.307468
2.980000	-0.092276
2.990000	-0.220439
3.000000	-0.004012
3.010000	0.000000
3.020000	0.004012
3.030000	0.220439
3.040000	0.092276
3.050000	0.307468
3.060000	0.309017
3.070000	0.309346
3.080000	0.520885
3.090000	0.386648
3.100000	0.594605
3.110000	0.587785
3.120000	0.578645
3.130000	0.779653
3.140000	0.633863
3.150000	0.829292
3.160000	0.809017
3.170000	0.785549
3.180000	0.971412
3.190000	0.809721
3.200000	0.988555
3.210000	0.951057
3.220000	0.909805
3.230000	1.077393
3.240000	0.897009
3.250000	1.056805
3.260000	1.000000
3.270000	0.939248
3.280000	1.087220
3.290000	0.887182
3.300000	1.027362
3.310000	0.951057
3.320000	0.870998
3.330000	0.999933
3.340000	0.781201
3.350000	0.903106
3.360000	0.809017
3.370000	0.711735
3.380000	0.824074
3.390000	0.589441
3.400000	0.696203
3.410000	0.587785
3.420000	0.477048
3.430000	0.576859
3.440000	0.330674
3.450000	0.426903
3.460000	0.309017
3.470000	0.189911
3.480000	0.282487
3.490000	0.030228
3.500000	0.121569
3.510000	-0.000000
3.520000	-0.121569
3.530000	-0.030228
3.540000	-0.282487
3.550000	-0.189911
3.560000	-0.309017
3.570000	-0.426903
3.580000	-0.330674
3.590000	-0.576859
3.600000	-0.477048
3.610000	-0.587785
3.620000	-0.696203
3.630000	-0.589441
3.640000	-0.824074
3.650000	-0.711735
3.660000	-0.809017
3.670000	-0.903106
3.680000	-0.781201
3.690000	-0.999933
3.700000	-0.870998
3.710000	-0.951057
3.720000	-1.027362
3.730000	-0.887182
3.740000	-1.087220
3.750000	-0.939248
3.760000	-1.000000
3.770000	-1.056805
3.780000	-0.897009
3.790000	-1.077393
3.800000	-0.909805
3.810000	-0.951057
3.820000	-0.988555
3.830000	-0.809721
3.840000	-0.971412
3.850000	-0.785549
3.860000	-0.809017
3.870000	-0.829292
3.880000	-0.633863
3.890000	-0.779653
3.900000	-0.578645
3.910000	-0.587785
3.920000	-0.594605
3.930000	-0.386648
3.940000	-0.520885
3.950000	-0.309346
3.960000	-0.309017
3.970000	-0.307468
3.980000	-0.092276
3.990000	-0.220439
4.000000	-0.004012
4.010000	-0.000000
4.020000	0.004012
4.030000	0.220439
4.040000	0.092276
4.050000	0.307468
4.060000	0.309017
4.070000	0.309346
4.080000	0.520885
4.090000	0.386648
4.100000	0.594605
4.110000	0.587785
4.120000	0.578645
4.130000	0.779653
4.140000	0.633863
4.150000	0.829292
4.160000	0.809017
4.170000	0.785549
4.180000	0.971412
4.190000	0.809721
4.200000	0.988555
4.210000	0.951057
4.220000	0.909805
4.230000	1.077393
4.240000	0.897009
4.250000	1.056805
4.260000	1.000000
4.270000	0.939248
4.280000	1.087220
4.290000	0.887182
4.300000	1.027362
4.310000	0.951057
4.320000	0.870998
4.330000	0.999933
4.340000	0.781201
4.350000	0.903106
4.360000	0.809017
4.370000	0.711735
4.380000	0.824074
4.390000	0.589441
4.400000	0.696203
4.410000	0.587785
4.420000	0.477048
4.430000	0.576859
4.440000	0.330674
4.450000	0.426903
4.460000	0.309017
4.470000	0.189911
4.480000	0.282487
4.490000	0.030228
4.500000	0.121569
4.510000	-0.000000
4.520000	-0.121569
4.530000	-0.030228
4.540000	-0.282487
4.550000	-0.189911
4.560000	-0.309017
4.570000	-0.426903
4.580000	-0.330674
4.590000	-0.576859
4.600000	-0.477048
4.610000	-0.587785
4.620000	-0.696203
4.630000	-0.589441
4.640000	-0.824074
4.650000	-0.711735
4.660000	-0.809017
4.670000	-0.903106
4.680000	-0.781201
4.690000	-0.999933
4.700000	-0.870998
4.710000	-0.951057
4.720000	-1.027362
4.730000	-0.887182
4.740000	-1.087220
4.750000	-0.939248
4.760000	-1.000000
4.770000	-1.056805
4.780000	-0.897009
4.790000	-1.077393
4.800000	-0.909805
4.810000	-0.951057
4.820000	-0.988555
4.830000	-0.809721
4.840000	-0.971412
4.850000	-0.785549
4.860000	-0.809017
4.870000	-0.829292
4.880000	-0.633863
4.890000	-0.779653
4.900000	-0.578645
4.910000	-0.587785
4.920000	-0.594605
4.930000	-0.386648
4.940000	-0.520885
4.950000	-0.309346
4.960000	-0.309017
4.970000	-0.307468
4.980000	-0.092276
4.990000	-0.220439
5.000000	-0.004012
5.010000	0.000000
5.020000	0.004012
5.030000	0.220439
5.040000	0.092276
5.050000	0.307468
5.060000	0.309017
5.070000	0.309346
5.080000	0.520885
5.090000	0.386648
5.100000	0.594605
5.110000	0.587785
5.120000	0.578645
